Price,id
3522608.4816,229
4814457.804000004,230
14672750.2584,231
11215904.934,232
15329167.394914286,233
15728849.838,234
7093791.24714,235
15728849.838,236
2947489.0380000006,237
3083175.6228000005,238
4695875.870400004,239
7928495.735939998,240
7840683.977657142,241
6058684.242,242
7732871.735939998,243
4617136.321200001,244
11506365.670799999,245
3140031.96,246
5211294.129599998,247
16163029.896000003,248
2733319.8828000026,249
15376365.919200001,250
7734900.593939998,251
10921489.924799997,252
14377707.177600002,253
4088200.147200001,254
15728849.838,255
4094671.7448,256
3112091.5176,257
17208946.653600007,258
2864610.2628,259
7833181.989401429,260
10742028.85392,261
4745779.552800001,262
10652737.2276,263
2535091.416,264
15219918.589200001,265
3660194.3976000007,266
14773526.2584,267
2524019.9868000005,268
14672750.2584,269
5514657.1584,270
16916224.088400003,271
4068275.1017999994,272
3727890.9720000005,273
3656481.9876,274
7674743.788399998,275
4726173.927799999,276
3807536.6160000004,277
15988911.197999999,278
2938091.9724000003,279
6344649.48,280
7833181.989401429,281
3416729.6592,282
10841263.633199997,283
3034802.2536,284
3127494.24,285
3234641.0616,286
6095371.92616857,287
4152341.700000001,288
4214829.3408,289
3134994.6420000005,290
3105415.4040000006,291
3358585.3158000004,292
16832706.2748,293
3186364.6152000003,294
3083892.3179999995,295
3467300.2416,296
10841263.633199997,297
3034802.2536,298
3127494.24,299
3234641.0616,300
6095371.92616857,301
4152341.700000001,302
4214829.3408,303
3134994.6420000005,304
3105415.4040000006,305
3358585.3158000004,306
16832706.2748,307
3186364.6152000003,308
3083892.3179999995,309
3467300.2416,310
10841263.633199997,311
3034802.2536,312
3127494.24,313
3234641.0616,314
6095371.92616857,315
4152341.700000001,316
4214829.3408,317
3134994.6420000005,318
3105415.4040000006,319
3358585.3158000004,320
16832706.2748,321
3186364.6152000003,322
3083892.3179999995,323
3467300.2416,324
